experiment_name,ExperimentName,Subject,CurrentDate,useragent,session_uuid,day,screen_availHeight,screen_availWidth,lang,Trial,TrialEPrime,trial_timestamp,Slide1.RTTime,Compatibility,CorrectResponse,ProcedureTrial,Slide1.ACC,Slide1.CRESP,Slide1.RESP,Slide1.RT,StimulusLocation,StimulusColor,stimulus_load_time,role,cycle_start_date,task_section,connectivity
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,1.0,1.0,2025-06-24 00:46:59 (Pacific Daylight Time),96447,incompatible,right,TestingProc,False,right,none,-999.0,left,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,2.0,2.0,2025-06-24 00:47:11 (Pacific Daylight Time),107674,incompatible,left,TestingProc,True,left,left,662.0,right,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,3.0,3.0,2025-06-24 00:47:12 (Pacific Daylight Time),109542,compatible,left,TestingProc,True,left,left,560.0,left,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,4.0,4.0,2025-06-24 00:47:14 (Pacific Daylight Time),111406,incompatible,right,TestingProc,True,right,right,558.0,left,red,1.000000000014552,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,5.0,5.0,2025-06-24 00:47:17 (Pacific Daylight Time),113658,incompatible,right,TestingProc,True,right,right,946.0,left,red,0.9999999999854481,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,6.0,6.0,2025-06-24 00:47:18 (Pacific Daylight Time),115423,compatible,right,TestingProc,True,right,right,460.0,right,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,7.0,7.0,2025-06-24 00:47:20 (Pacific Daylight Time),117258,incompatible,right,TestingProc,True,right,right,528.0,left,red,1.000000000014552,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,8.0,8.0,2025-06-24 00:47:22 (Pacific Daylight Time),119091,compatible,left,TestingProc,True,left,left,526.0,left,blue,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,9.0,9.0,2025-06-24 00:47:24 (Pacific Daylight Time),121225,incompatible,right,TestingProc,True,right,right,828.0,left,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,10.0,10.0,2025-06-24 00:47:26 (Pacific Daylight Time),123108,incompatible,left,TestingProc,True,left,left,577.0,right,blue,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,11.0,11.0,2025-06-24 00:47:28 (Pacific Daylight Time),125025,incompatible,left,TestingProc,True,left,left,611.0,right,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,12.0,12.0,2025-06-24 00:47:30 (Pacific Daylight Time),126725,compatible,right,TestingProc,True,right,right,394.0,right,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,13.0,13.0,2025-06-24 00:47:31 (Pacific Daylight Time),128476,compatible,right,TestingProc,True,right,right,444.0,right,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,14.0,14.0,2025-06-24 00:47:33 (Pacific Daylight Time),130375,incompatible,left,TestingProc,True,left,left,593.0,right,blue,0.9999999999708962,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,15.0,15.0,2025-06-24 00:47:35 (Pacific Daylight Time),132159,incompatible,right,TestingProc,True,right,right,477.0,left,red,0.9999999999708962,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,16.0,16.0,2025-06-24 00:47:37 (Pacific Daylight Time),133942,compatible,right,TestingProc,True,right,right,477.0,right,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,17.0,17.0,2025-06-24 00:47:39 (Pacific Daylight Time),135709,compatible,left,TestingProc,True,left,left,463.0,left,blue,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,18.0,18.0,2025-06-24 00:47:40 (Pacific Daylight Time),137511,compatible,right,TestingProc,True,right,right,495.0,right,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,19.0,19.0,2025-06-24 00:47:42 (Pacific Daylight Time),139193,compatible,left,TestingProc,True,left,left,376.0,left,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,20.0,20.0,2025-06-24 00:47:44 (Pacific Daylight Time),141059,compatible,left,TestingProc,True,left,left,560.0,left,blue,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,21.0,21.0,2025-06-24 00:47:46 (Pacific Daylight Time),142791,incompatible,right,TestingProc,True,right,right,425.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,22.0,22.0,2025-06-24 00:47:48 (Pacific Daylight Time),144626,compatible,left,TestingProc,True,left,left,529.0,left,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,23.0,23.0,2025-06-24 00:47:50 (Pacific Daylight Time),146725,compatible,right,TestingProc,True,right,right,792.0,right,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,24.0,24.0,2025-06-24 00:47:51 (Pacific Daylight Time),148494,compatible,left,TestingProc,True,left,left,463.0,left,blue,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,25.0,25.0,2025-06-24 00:47:53 (Pacific Daylight Time),150361,compatible,right,TestingProc,True,right,right,561.0,right,red,0.9999999999708962,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,26.0,26.0,2025-06-24 00:47:55 (Pacific Daylight Time),152177,incompatible,right,TestingProc,True,right,right,509.0,left,red,1.0000000000291038,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,27.0,27.0,2025-06-24 00:47:57 (Pacific Daylight Time),154027,incompatible,right,TestingProc,True,right,right,543.0,left,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,28.0,28.0,2025-06-24 00:47:59 (Pacific Daylight Time),155844,incompatible,right,TestingProc,True,right,right,511.0,left,red,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,29.0,29.0,2025-06-24 00:48:00 (Pacific Daylight Time),157608,compatible,right,TestingProc,True,right,right,457.0,right,red,0.9999999999708962,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,30.0,30.0,2025-06-24 00:48:02 (Pacific Daylight Time),159611,compatible,left,TestingProc,True,left,left,695.0,left,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,31.0,31.0,2025-06-24 00:48:05 (Pacific Daylight Time),161895,incompatible,right,TestingProc,True,right,right,978.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-24 00:45:23 (Pacific Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",13795575-80f4-45fc-857c-502b5f53fa58,8,896,414,eng,32.0,32.0,2025-06-24 00:48:07 (Pacific Daylight Time),163761,compatible,left,TestingProc,True,left,left,560.0,left,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,-999.0,1.0,2025-06-25 03:52:32 (Mountain Daylight Time),7513,incompatible,left,TrainingList,False,left,none,-999.0,right,blue,2.0,adolescent,2025-06-16,training,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,-999.0,2.0,2025-06-25 03:52:36 (Mountain Daylight Time),10730,incompatible,left,TrainingList,True,left,left,643.0,right,blue,1.0,adolescent,2025-06-16,training,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,-999.0,3.0,2025-06-25 03:52:39 (Mountain Daylight Time),13880,incompatible,left,TrainingList,True,left,left,627.0,right,blue,1.000000000001819,adolescent,2025-06-16,training,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,-999.0,4.0,2025-06-25 03:52:42 (Mountain Daylight Time),17030,compatible,left,TrainingList,True,left,left,627.0,left,blue,0.999999999996362,adolescent,2025-06-16,training,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,-999.0,5.0,2025-06-25 03:52:45 (Mountain Daylight Time),20080,compatible,left,TrainingList,True,left,left,526.0,left,blue,1.0,adolescent,2025-06-16,training,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,1.0,1.0,2025-06-25 03:52:49 (Mountain Daylight Time),23878,incompatible,right,TestingProc,True,right,right,592.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,2.0,2.0,2025-06-25 03:52:51 (Mountain Daylight Time),25798,incompatible,right,TestingProc,True,right,right,613.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,3.0,3.0,2025-06-25 03:52:53 (Mountain Daylight Time),27664,incompatible,left,TestingProc,True,left,left,559.0,right,blue,1.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,4.0,4.0,2025-06-25 03:52:55 (Mountain Daylight Time),29530,incompatible,right,TestingProc,True,right,right,559.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,5.0,5.0,2025-06-25 03:52:56 (Mountain Daylight Time),31381,incompatible,right,TestingProc,True,right,right,545.0,left,red,0.0,adolescent,2025-06-16,test,
projectseed-simon-production,SimonTask-v2.0,9,2025-06-25 03:52:25 (Mountain Daylight Time),"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",bd972101-1f80-4d18-91cc-aaa64a882a90,9,896,414,eng,6.0,6.0,2025-06-25 03:52:58 (Mountain Daylight Time),33164,compatible,left,TestingProc,True,left,left,477.0,left,blue,0.0,adolescent,2025-06-16,test,
